date,DewPointFarenheit,DewPointCelsius,RelativeHumidity,WetBulbCelsius
12/7/2010 3:00,21,-6,69,-3
12/7/2010 4:00,21,-6,69,-3
12/7/2010 5:00,21,-6,75,-3.7
12/7/2010 6:00,23,-5,82,-3.3
12/7/2010 7:00,19,-7,69,-4.1
12/7/2010 8:00,18,-8,66,-4.3
12/7/2010 9:00,16,-9,56,-4
12/7/2010 10:00,16,-9,52,-3.3
12/7/2010 11:00,18,-8,56,-3
12/7/2010 12:00,18,-8,56,-3
12/7/2010 13:00,18,-8,52,-2.3
12/7/2010 14:00,19,-7,54,-2.1
12/7/2010 15:00,19,-7,54,-2.1
12/7/2010 16:00,19,-7,59,-2.8
12/7/2010 17:00,19,-7,69,-4.1
12/7/2010 18:00,18,-8,66,-4.3
12/7/2010 19:00,18,-8,69,-4.6
12/7/2010 20:00,12,-11,58,-6.3
12/7/2010 21:00,12,-11,58,-6.3
12/7/2010 22:00,10,-12,62,-8
12/7/2010 23:00,10,-12,62,-8
12/8/2010 0:00,5,-15,46,-8
12/8/2010 1:00,5,-15,46,-8
12/8/2010 2:00,1,-17,38,-8.5
12/8/2010 3:00,1,-17,38,-8.5
12/8/2010 4:00,0,-18,36,-8.7
12/8/2010 5:00,0,-18,36,-8.7
12/8/2010 6:00,-2,-19,30,-8.2
12/8/2010 7:00,0,-18,31,-7.2
12/8/2010 8:00,0,-18,27,-6.2
12/8/2010 9:00,1,-17,26,-5.4
12/8/2010 10:00,3,-16,25,-3.9
12/8/2010 11:00,3,-16,20,-2.3
12/8/2010 12:00,0,-18,15,-1.4
12/8/2010 13:00,1,-17,16,-1.3
12/8/2010 14:00,5,-15,21,-1.5
12/8/2010 15:00,10,-12,28,-1.4
12/8/2010 16:00,14,-10,39,-2.1
12/8/2010 17:00,12,-11,37,-2.7
12/8/2010 18:00,12,-11,37,-2.7
12/8/2010 19:00,10,-12,34,-3
12/8/2010 20:00,10,-12,34,-3
12/8/2010 21:00,9,-13,32,-3.1
12/8/2010 22:00,12,-11,43,-4
12/8/2010 23:00,14,-10,44,-3
12/9/2010 0:00,9,-13,35,-3.8
12/9/2010 1:00,12,-11,40,-3.3
12/9/2010 2:00,10,-12,37,-3.6
12/9/2010 3:00,9,-13,35,-3.8
12/9/2010 4:00,12,-11,43,-4
12/9/2010 5:00,10,-12,40,-4.3
12/9/2010 6:00,10,-12,40,-4.3
12/9/2010 7:00,12,-11,43,-4
12/9/2010 8:00,14,-10,44,-3
12/9/2010 9:00,14,-10,40,-2.4
12/9/2010 10:00,10,-12,30,-2
12/9/2010 11:00,14,-10,31,-0.2
12/9/2010 12:00,10,-12,28,-1.4
12/9/2010 13:00,14,-10,33,-0.8
12/9/2010 14:00,14,-10,33,-0.8
12/9/2010 15:00,14,-10,33,-0.8
12/9/2010 16:00,14,-10,33,-0.8
12/9/2010 17:00,27,-3,67,0.3
12/9/2010 18:00,32,0,92,0.6
12/9/2010 19:00,32,0,100,0
12/9/2010 20:00,32,0,100,0
12/9/2010 21:00,32,0,100,0
12/9/2010 22:00,32,0,100,0
12/9/2010 23:00,32,0,100,0
12/10/2010 0:00,32,0,100,0
12/10/2010 1:00,32,0,100,0
12/10/2010 2:00,32,0,100,0
12/10/2010 3:00,32,0,100,0
12/10/2010 4:00,32,0,100,0
12/10/2010 5:00,30,-1,92,-0.4
12/10/2010 6:00,30,-1,100,-1.1
12/10/2010 7:00,30,-1,100,-1.1
12/10/2010 8:00,28,-2,85,-0.9
12/10/2010 9:00,28,-2,85,-0.9
12/10/2010 10:00,30,-1,85,0.1
12/10/2010 11:00,25,-4,64,-0.3
12/10/2010 12:00,21,-6,55,-1.2
12/10/2010 13:00,19,-7,48,-1.2
12/10/2010 14:00,19,-7,48,-1.2
12/10/2010 15:00,19,-7,50,-1.5
12/10/2010 16:00,19,-7,50,-1.5
12/10/2010 17:00,21,-6,55,-1.2
12/10/2010 18:00,21,-6,55,-1.2
12/10/2010 19:00,21,-6,55,-1.2
12/10/2010 20:00,21,-6,59,-1.8
12/10/2010 21:00,23,-5,64,-1.4
12/10/2010 22:00,23,-5,69,-2
12/10/2010 23:00,23,-5,69,-2
12/11/2010 0:00,23,-5,69,-2
12/11/2010 1:00,27,-3,89,-1.8
12/11/2010 2:00,27,-3,89,-1.8
12/11/2010 3:00,28,-2,100,-2.2
12/11/2010 4:00,27,-3,96,-2.4
12/11/2010 5:00,27,-3,96,-2.4
12/11/2010 6:00,27,-3,96,-2.4
12/11/2010 7:00,27,-3,96,-2.4
12/11/2010 8:00,21,-6,69,-3
12/11/2010 9:00,14,-10,47,-3.7
12/11/2010 10:00,21,-6,69,-3
12/11/2010 11:00,19,-7,64,-3.4
12/11/2010 12:00,18,-8,56,-3
12/11/2010 13:00,18,-8,56,-3
12/11/2010 14:00,14,-10,47,-3.7
12/11/2010 15:00,14,-10,47,-3.7
12/11/2010 16:00,14,-10,47,-3.7
12/11/2010 17:00,14,-10,51,-4.3
12/11/2010 18:00,14,-10,56,-5
12/11/2010 19:00,14,-10,58,-5.3
12/11/2010 20:00,14,-10,63,-6
12/11/2010 21:00,14,-10,68,-6.7
12/11/2010 22:00,14,-10,68,-6.7
12/11/2010 23:00,14,-10,68,-6.7
12/12/2010 0:00,14,-10,74,-7.4
12/12/2010 1:00,12,-11,68,-7.7
12/12/2010 2:00,12,-11,68,-7.7
12/12/2010 3:00,14,-10,68,-6.7
12/12/2010 4:00,14,-10,68,-6.7
12/12/2010 5:00,14,-10,74,-7.4
12/12/2010 6:00,14,-10,68,-6.7
12/12/2010 7:00,18,-8,69,-4.6
12/12/2010 8:00,21,-6,69,-3
12/12/2010 9:00,23,-5,64,-1.4
12/12/2010 10:00,23,-5,49,0.7
12/12/2010 11:00,23,-5,45,1.2
12/12/2010 12:00,23,-5,45,1.2
12/12/2010 13:00,23,-5,45,1.2
12/12/2010 14:00,25,-4,53,1.1
12/12/2010 15:00,27,-3,58,1.5
12/12/2010 16:00,27,-3,67,0.3
12/12/2010 17:00,27,-3,70,0
12/12/2010 18:00,27,-3,76,-0.5
12/12/2010 19:00,27,-3,82,-1.1
12/12/2010 20:00,27,-3,82,-1.1
12/12/2010 21:00,27,-3,82,-1.1
12/12/2010 22:00,27,-3,82,-1.1
12/12/2010 23:00,23,-5,69,-2
12/13/2010 0:00,23,-5,75,-2.6
12/13/2010 1:00,21,-6,64,-2.4
12/13/2010 2:00,21,-6,69,-3
12/13/2010 3:00,21,-6,69,-3
12/13/2010 4:00,21,-6,69,-3
12/13/2010 5:00,21,-6,69,-3
12/13/2010 6:00,19,-7,64,-3.4
12/13/2010 7:00,18,-8,56,-3
12/13/2010 8:00,18,-8,56,-3
12/13/2010 9:00,16,-9,44,-2
12/13/2010 10:00,12,-11,30,-1.1
12/13/2010 11:00,7,-14,20,-0.3
12/13/2010 12:00,1,-17,13,0.1
12/13/2010 13:00,0,-18,12,0
12/13/2010 14:00,10,-12,20,1.1
12/13/2010 15:00,12,-11,25,0.2
12/13/2010 16:00,19,-7,35,1.1
12/13/2010 17:00,16,-9,36,-0.5
12/13/2010 18:00,14,-10,39,-2.1
12/13/2010 19:00,14,-10,40,-2.4
12/13/2010 20:00,12,-11,37,-2.7
12/13/2010 21:00,10,-12,34,-3
12/13/2010 22:00,9,-13,32,-3.1
12/13/2010 23:00,9,-13,35,-3.8
12/14/2010 0:00,9,-13,38,-4.4
12/14/2010 1:00,9,-13,38,-4.4
12/14/2010 2:00,3,-16,27,-4.5
12/14/2010 3:00,3,-16,27,-4.5
12/14/2010 4:00,5,-15,29,-4.3
12/14/2010 5:00,3,-16,27,-4.5
12/14/2010 6:00,3,-16,29,-5.2
12/14/2010 7:00,1,-17,24,-4.8
12/14/2010 8:00,1,-17,22,-4.1
12/14/2010 9:00,3,-16,20,-2.3
12/14/2010 10:00,0,-18,15,-1.4
12/14/2010 11:00,-6,-21,10,-1
12/14/2010 12:00,-6,-21,9,-0.4
12/14/2010 13:00,-4,-20,11,-0.8
12/14/2010 14:00,-6,-21,11,-1.6
12/14/2010 15:00,-6,-21,11,-1.6
12/14/2010 16:00,-6,-21,11,-1.9
12/14/2010 17:00,0,-18,15,-1.4
12/14/2010 18:00,5,-15,19,-0.9
12/14/2010 19:00,5,-15,19,-0.9
12/14/2010 20:00,1,-17,16,-1.3
12/14/2010 21:00,1,-17,17,-1.9
12/14/2010 22:00,3,-16,19,-1.7
12/14/2010 23:00,5,-15,21,-1.5
12/15/2010 0:00,7,-14,24,-1.9
12/15/2010 1:00,9,-13,27,-1.6
12/15/2010 2:00,10,-12,28,-1.5
12/15/2010 3:00,10,-12,28,-1.5
12/15/2010 4:00,10,-12,28,-1.5
12/15/2010 5:00,10,-12,30,-2.1
12/15/2010 6:00,14,-10,39,-2.1
12/15/2010 7:00,14,-10,39,-2.1
12/15/2010 8:00,18,-8,48,-1.7
12/15/2010 9:00,18,-8,48,-1.7
12/15/2010 10:00,19,-7,50,-1.5
12/15/2010 11:00,19,-7,50,-1.5
12/15/2010 12:00,21,-6,59,-1.8
12/15/2010 13:00,23,-5,69,-2
12/15/2010 14:00,27,-3,82,-1.1
12/15/2010 15:00,28,-2,85,-0.9
12/15/2010 16:00,28,-2,92,-1.5
12/15/2010 17:00,27,-3,89,-1.8
12/15/2010 18:00,25,-4,89,-2.9
12/15/2010 19:00,23,-5,82,-3.3
12/15/2010 20:00,23,-5,85,-3.6
12/15/2010 21:00,23,-5,85,-3.6
12/15/2010 22:00,23,-5,85,-3.6
12/15/2010 23:00,23,-5,85,-3.6
12/16/2010 0:00,23,-5,85,-3.6
12/16/2010 1:00,23,-5,82,-3.3
12/16/2010 2:00,23,-5,82,-3.3
12/16/2010 3:00,23,-5,82,-3.3
12/16/2010 4:00,23,-5,75,-2.6
12/16/2010 5:00,23,-5,82,-3.3
12/16/2010 6:00,23,-5,82,-3.3
12/16/2010 7:00,23,-5,85,-3.6
12/16/2010 8:00,23,-5,85,-3.6
12/16/2010 9:00,25,-4,92,-3.2
12/16/2010 10:00,25,-4,89,-2.9
12/16/2010 11:00,25,-4,89,-2.9
12/16/2010 12:00,25,-4,82,-2.2
12/16/2010 13:00,21,-6,69,-3
12/16/2010 14:00,23,-5,69,-2
12/16/2010 15:00,23,-5,75,-2.6
12/16/2010 16:00,27,-3,96,-2.4
12/16/2010 17:00,25,-4,89,-2.9
12/16/2010 18:00,25,-4,89,-2.9
12/16/2010 19:00,25,-4,92,-3.2
12/16/2010 20:00,25,-4,92,-3.2
12/16/2010 21:00,25,-4,92,-3.2
12/16/2010 22:00,23,-5,85,-3.6
12/16/2010 23:00,23,-5,92,-4.3
12/17/2010 0:00,23,-5,85,-3.6
12/17/2010 1:00,23,-5,92,-4.3
12/17/2010 2:00,23,-5,92,-4.3
12/17/2010 3:00,21,-6,92,-5.4
12/17/2010 4:00,21,-6,92,-5.4
12/17/2010 5:00,0,0,0,0
12/17/2010 6:00,0,0,0,0
12/17/2010 7:00,0,0,0,0
12/17/2010 8:00,0,0,0,0
12/17/2010 9:00,23,-5,92,-4.3
12/17/2010 10:00,18,-8,61,-3.6
12/17/2010 11:00,12,-11,47,-4.6
12/17/2010 12:00,14,-10,51,-4.3
12/17/2010 13:00,19,-7,64,-3.4
12/17/2010 14:00,19,-7,64,-3.4
12/17/2010 15:00,18,-8,61,-3.6
12/17/2010 16:00,14,-10,56,-5
12/17/2010 17:00,12,-11,51,-5.3
12/17/2010 18:00,19,-7,69,-4.1
12/17/2010 19:00,14,-10,56,-5
12/17/2010 20:00,16,-9,61,-4.6
12/17/2010 21:00,16,-9,61,-4.6
12/17/2010 22:00,21,-6,78,-4
12/17/2010 23:00,21,-6,78,-4
12/18/2010 0:00,23,-5,85,-3.6
12/18/2010 1:00,23,-5,85,-3.6
12/18/2010 2:00,25,-4,92,-3.2
12/18/2010 3:00,23,-5,85,-3.6
12/18/2010 4:00,25,-4,92,-3.2
12/18/2010 5:00,25,-4,92,-3.2
12/18/2010 6:00,25,-4,92,-3.2
12/18/2010 7:00,27,-3,100,-2.7
12/18/2010 8:00,27,-3,96,-2.4
12/18/2010 9:00,28,-2,100,-2.2
12/18/2010 10:00,28,-2,92,-1.5
12/18/2010 11:00,28,-2,85,-0.9
12/18/2010 12:00,30,-1,92,-0.4
12/18/2010 13:00,30,-1,92,-0.4
12/18/2010 14:00,28,-2,85,-0.9
12/18/2010 15:00,30,-1,100,-1.1
12/18/2010 16:00,30,-1,100,-1.1
12/18/2010 17:00,30,-1,100,-1.1
12/18/2010 18:00,28,-2,85,-0.9
12/18/2010 19:00,28,-2,85,-0.9
12/18/2010 20:00,28,-2,85,-0.9
12/18/2010 21:00,28,-2,85,-0.9
12/18/2010 22:00,28,-2,85,-0.9
12/18/2010 23:00,28,-2,85,-0.9
12/19/2010 0:00,27,-3,82,-1.1
12/19/2010 1:00,28,-2,85,-0.9
12/19/2010 2:00,28,-2,85,-0.9
12/19/2010 3:00,28,-2,85,-0.9
12/19/2010 4:00,28,-2,85,-0.9
12/19/2010 5:00,30,-1,92,-0.4
12/19/2010 6:00,32,0,100,0
12/19/2010 7:00,32,0,100,0
12/19/2010 8:00,32,0,92,0.6
12/19/2010 9:00,30,-1,79,0.7
12/19/2010 10:00,30,-1,76,1
12/19/2010 11:00,28,-2,60,1.7
12/19/2010 12:00,28,-2,60,1.7
12/19/2010 13:00,28,-2,65,1.1
12/19/2010 14:00,30,-1,70,1.5
12/19/2010 15:00,32,0,85,1.2
12/19/2010 16:00,32,0,85,1.2
12/19/2010 17:00,32,0,85,1.2
12/19/2010 18:00,32,0,82,1.4
12/19/2010 19:00,32,0,82,1.4
12/19/2010 20:00,32,0,85,1.2
12/19/2010 21:00,30,-1,76,1
12/19/2010 22:00,30,-1,76,1
12/19/2010 23:00,30,-1,76,1
12/20/2010 0:00,28,-2,60,1.7
12/20/2010 1:00,27,-3,53,2
12/20/2010 2:00,30,-1,70,1.5
12/20/2010 3:00,30,-1,76,1
12/20/2010 4:00,30,-1,76,1
12/20/2010 5:00,28,-2,65,1.1
12/20/2010 6:00,28,-2,70,0.5
12/20/2010 7:00,28,-2,70,0.5
12/20/2010 8:00,30,-1,76,1
12/20/2010 9:00,30,-1,76,1
12/20/2010 10:00,30,-1,76,1
12/20/2010 11:00,28,-2,65,1.1
12/20/2010 12:00,27,-3,53,2
12/20/2010 13:00,28,-2,65,1.1
12/20/2010 14:00,27,-3,62,0.9
12/20/2010 15:00,28,-2,70,0.5
12/20/2010 16:00,28,-2,70,0.5
12/20/2010 17:00,27,-3,67,0.3
12/20/2010 18:00,27,-3,67,0.3
12/20/2010 19:00,28,-2,73,0.2
12/20/2010 20:00,28,-2,73,0.2
12/20/2010 21:00,27,-3,67,0.3
12/20/2010 22:00,27,-3,70,0
12/20/2010 23:00,27,-3,67,0.3
12/21/2010 0:00,25,-4,64,-0.3
12/21/2010 1:00,21,-6,55,-1.2
12/21/2010 2:00,23,-5,59,-0.8
12/21/2010 3:00,25,-4,75,-1.6
12/21/2010 4:00,25,-4,70,-1
12/21/2010 5:00,23,-5,64,-1.4
12/21/2010 6:00,23,-5,64,-1.4
12/21/2010 7:00,19,-7,50,-1.5
12/21/2010 8:00,21,-6,55,-1.2
12/21/2010 9:00,25,-4,70,-1
12/21/2010 10:00,25,-4,70,-1
12/21/2010 11:00,27,-3,70,0
12/21/2010 12:00,25,-4,62,0
12/21/2010 13:00,25,-4,64,-0.3
12/21/2010 14:00,25,-4,64,-0.3
12/21/2010 15:00,25,-4,64,-0.3
12/21/2010 16:00,27,-3,70,0
12/21/2010 17:00,27,-3,70,0
12/21/2010 18:00,27,-3,76,-0.5
12/21/2010 19:00,28,-2,79,-0.3
12/21/2010 20:00,27,-3,76,-0.5
12/21/2010 21:00,28,-2,79,-0.3
12/21/2010 22:00,27,-3,76,-0.5
12/21/2010 23:00,25,-4,64,-0.3
12/22/2010 0:00,25,-4,64,-0.3
12/22/2010 1:00,25,-4,64,-0.3
12/22/2010 2:00,23,-5,59,-0.8
12/22/2010 3:00,25,-4,70,-1
12/22/2010 4:00,25,-4,64,-0.3
12/22/2010 5:00,25,-4,64,-0.3
12/22/2010 6:00,25,-4,62,0
12/22/2010 7:00,25,-4,62,0
12/22/2010 8:00,27,-3,67,0.3
12/22/2010 9:00,27,-3,62,0.9
12/22/2010 10:00,27,-3,58,1.5
12/22/2010 11:00,27,-3,58,1.5
12/22/2010 12:00,27,-3,58,1.5
12/22/2010 13:00,27,-3,62,0.9
12/22/2010 14:00,25,-4,53,1
12/22/2010 15:00,25,-4,53,1
12/22/2010 16:00,27,-3,62,0.9
12/22/2010 17:00,27,-3,62,0.9
12/22/2010 18:00,27,-3,62,0.9
12/22/2010 19:00,30,-1,76,1
12/22/2010 20:00,30,-1,76,1
12/22/2010 21:00,32,0,85,1.2
12/22/2010 22:00,28,-2,70,0.5
12/22/2010 23:00,30,-1,76,1
12/23/2010 0:00,30,-1,76,1
12/23/2010 1:00,30,-1,76,1
12/23/2010 2:00,30,-1,76,1
12/23/2010 3:00,32,0,92,0.6
12/23/2010 4:00,32,0,92,0.6
12/23/2010 5:00,32,0,92,0.6
12/23/2010 6:00,32,0,92,0.6
12/23/2010 7:00,32,0,92,0.6
12/23/2010 8:00,32,0,92,0.6
12/23/2010 9:00,32,0,92,0.6
12/23/2010 10:00,32,0,92,0.6
12/23/2010 11:00,30,-1,79,0.7
12/23/2010 12:00,32,0,82,1.4
12/23/2010 13:00,30,-1,85,0.1
12/23/2010 14:00,32,0,92,0.6
12/23/2010 15:00,30,-1,92,-0.4
12/23/2010 16:00,28,-2,85,-0.9
12/23/2010 17:00,30,-1,100,-1.1
12/23/2010 18:00,30,-1,100,-1.1
12/23/2010 19:00,30,-1,100,-1.1
12/23/2010 20:00,30,-1,100,-1.1
12/23/2010 21:00,30,-1,100,-1.1
12/23/2010 22:00,30,-1,100,-1.1
12/23/2010 23:00,30,-1,100,-1.1
12/24/2010 0:00,28,-2,92,-1.5
12/24/2010 1:00,28,-2,100,-2.2
12/24/2010 2:00,28,-2,100,-2.2
12/24/2010 3:00,28,-2,100,-2.2
12/24/2010 4:00,25,-4,92,-3.2
12/24/2010 5:00,19,-7,78,-5.1
12/24/2010 6:00,19,-7,85,-5.8
12/24/2010 7:00,18,-8,88,-6.7
12/24/2010 8:00,18,-8,75,-5.3
12/24/2010 9:00,19,-7,72,-4.4
12/24/2010 10:00,18,-8,61,-3.6
12/24/2010 11:00,19,-7,54,-2.1
12/24/2010 12:00,21,-6,55,-1.1
12/24/2010 13:00,23,-5,57,-0.4
12/24/2010 14:00,19,-7,48,-1.2
12/24/2010 15:00,25,-4,62,0
12/24/2010 16:00,27,-3,82,-1.1
12/24/2010 17:00,21,-6,69,-3
12/24/2010 18:00,19,-7,69,-4.1
12/24/2010 19:00,19,-7,72,-4.4
12/24/2010 20:00,19,-7,78,-5.1
12/24/2010 21:00,19,-7,92,-6.5
12/24/2010 22:00,18,-8,88,-6.7
12/24/2010 23:00,16,-9,81,-7
12/25/2010 0:00,16,-9,81,-7
12/25/2010 1:00,16,-9,81,-7
12/25/2010 2:00,12,-11,68,-7.7
12/25/2010 3:00,12,-11,68,-7.7
12/25/2010 4:00,14,-10,74,-7.4
12/25/2010 5:00,12,-11,68,-7.7
12/25/2010 6:00,12,-11,68,-7.7
12/25/2010 7:00,12,-11,68,-7.7
12/25/2010 8:00,14,-10,58,-5.3
12/25/2010 9:00,14,-10,56,-5
12/25/2010 10:00,16,-9,48,-2.7
12/25/2010 11:00,12,-11,36,-2.4
12/25/2010 12:00,10,-12,30,-2
12/25/2010 13:00,12,-11,30,-1.1
12/25/2010 14:00,19,-7,45,-0.6
12/25/2010 15:00,25,-4,57,0.5
12/25/2010 16:00,25,-4,64,-0.3
12/25/2010 17:00,25,-4,75,-1.6
12/25/2010 18:00,21,-6,64,-2.4
12/25/2010 19:00,18,-8,52,-2.3
12/25/2010 20:00,16,-9,48,-2.7
12/25/2010 21:00,14,-10,47,-3.7
12/25/2010 22:00,12,-11,43,-4
12/25/2010 23:00,12,-11,43,-4
12/26/2010 0:00,7,-14,32,-4
12/26/2010 1:00,10,-12,43,-4.9
12/26/2010 2:00,7,-14,38,-5.4
12/26/2010 3:00,3,-16,27,-4.5
12/26/2010 4:00,7,-14,38,-5.4
12/26/2010 5:00,7,-14,38,-5.4
12/26/2010 6:00,9,-13,47,-6.1
12/26/2010 7:00,9,-13,47,-6.1
12/26/2010 8:00,10,-12,47,-5.6
12/26/2010 9:00,7,-14,32,-4.1
12/26/2010 10:00,9,-13,29,-2.2
12/26/2010 11:00,10,-12,30,-2.1
12/26/2010 12:00,12,-11,36,-2.4
12/26/2010 13:00,19,-7,50,-1.5
12/26/2010 14:00,21,-6,59,-1.8
12/26/2010 15:00,27,-3,82,-1.1
12/26/2010 16:00,27,-3,89,-1.8
12/26/2010 17:00,25,-4,82,-2.2
12/26/2010 18:00,25,-4,89,-2.9
12/26/2010 19:00,21,-6,75,-3.7
12/26/2010 20:00,21,-6,78,-4
12/26/2010 21:00,21,-6,78,-4
12/26/2010 22:00,23,-5,85,-3.6
12/26/2010 23:00,23,-5,85,-3.6
12/27/2010 0:00,25,-4,92,-3.2
12/27/2010 1:00,21,-6,78,-4
12/27/2010 2:00,19,-7,78,-5.1
12/27/2010 3:00,19,-7,78,-5.1
12/27/2010 4:00,16,-9,81,-7
12/27/2010 5:00,16,-9,88,-7.7
12/27/2010 6:00,16,-9,88,-7.7
12/27/2010 7:00,12,-11,77,-8.8
12/27/2010 8:00,12,-11,74,-8.5
12/27/2010 9:00,12,-11,68,-7.7
12/27/2010 10:00,14,-10,58,-5.3
12/27/2010 11:00,16,-9,56,-4
12/27/2010 12:00,10,-12,40,-4.3
12/27/2010 13:00,19,-7,64,-3.4
12/27/2010 14:00,19,-7,64,-3.4
12/27/2010 15:00,19,-7,69,-4.1
12/27/2010 16:00,19,-7,72,-4.4
12/27/2010 17:00,21,-6,78,-4
12/27/2010 18:00,21,-6,78,-4
12/27/2010 19:00,19,-7,78,-5.1
12/27/2010 20:00,19,-7,78,-5.1
12/27/2010 21:00,16,-9,74,-6.3
12/27/2010 22:00,18,-8,88,-6.7
12/27/2010 23:00,16,-9,88,-7.7
12/28/2010 0:00,14,-10,81,-8.1
12/28/2010 1:00,14,-10,81,-8.1
12/28/2010 2:00,12,-11,77,-8.8
12/28/2010 3:00,12,-11,84,-9.6
12/28/2010 4:00,12,-11,84,-9.6
12/28/2010 5:00,10,-12,77,-9.9
12/28/2010 6:00,9,-13,74,-10
12/28/2010 7:00,9,-13,80,-10.8
12/28/2010 8:00,9,-13,74,-10
12/28/2010 9:00,9,-13,65,-8.9
12/28/2010 10:00,9,-13,51,-6.8
12/28/2010 11:00,10,-12,47,-5.6
12/28/2010 12:00,9,-13,41,-5.1
12/28/2010 13:00,7,-14,35,-4.7
12/28/2010 14:00,-8,-22,15,-4.9
12/28/2010 15:00,14,-10,51,-4.3
12/28/2010 16:00,19,-7,72,-4.4
12/28/2010 17:00,18,-8,69,-4.6
12/28/2010 18:00,10,-12,53,-6.7
12/28/2010 19:00,7,-14,55,-8.5
12/28/2010 20:00,7,-14,50,-7.8
12/28/2010 21:00,7,-14,55,-8.5
12/28/2010 22:00,5,-15,50,-8.8
12/28/2010 23:00,-2,-19,36,-9.6
12/29/2010 0:00,-9,-23,22,-8.8
12/29/2010 1:00,-9,-23,19,-7.7
12/29/2010 2:00,-4,-20,23,-6.6
12/29/2010 3:00,12,-11,51,-5.3
12/29/2010 4:00,19,-7,72,-4.4
12/29/2010 5:00,21,-6,78,-4
12/29/2010 6:00,21,-6,78,-4
12/29/2010 7:00,25,-4,92,-3.2
12/29/2010 8:00,23,-5,85,-3.6
12/29/2010 9:00,21,-6,78,-4
12/29/2010 10:00,19,-7,78,-5.1
12/29/2010 11:00,19,-7,72,-4.4
12/29/2010 12:00,19,-7,72,-4.4
12/29/2010 13:00,21,-6,85,-4.7
12/29/2010 14:00,18,-8,69,-4.6
12/29/2010 15:00,19,-7,78,-5.1
12/29/2010 16:00,19,-7,72,-4.4
12/29/2010 17:00,18,-8,75,-5.3
12/29/2010 18:00,19,-7,78,-5.1
12/29/2010 19:00,21,-6,85,-4.7
12/29/2010 20:00,19,-7,78,-5.1
12/29/2010 21:00,19,-7,78,-5.1
12/29/2010 22:00,21,-6,85,-4.7
12/29/2010 23:00,21,-6,85,-4.7
12/30/2010 0:00,19,-7,85,-5.8
12/30/2010 1:00,19,-7,85,-5.8
12/30/2010 2:00,18,-8,81,-6
12/30/2010 3:00,19,-7,85,-5.8
12/30/2010 4:00,19,-7,85,-5.8
12/30/2010 5:00,21,-6,100,-6.1
12/30/2010 6:00,19,-7,92,-6.5
12/30/2010 7:00,19,-7,92,-6.5
12/30/2010 8:00,18,-8,81,-6
12/30/2010 9:00,19,-7,85,-5.8
12/30/2010 10:00,19,-7,92,-6.5
12/30/2010 11:00,12,-11,68,-7.8
12/30/2010 12:00,14,-10,84,-8.5
12/30/2010 13:00,12,-11,77,-8.8
12/30/2010 14:00,12,-11,84,-9.6
12/30/2010 15:00,5,-15,62,-10.7
12/30/2010 16:00,5,-15,62,-10.7
12/30/2010 17:00,1,-17,61,-12.7
12/30/2010 18:00,5,-15,91,-14.1
12/30/2010 19:00,3,-16,83,-14.4
12/30/2010 20:00,1,-17,76,-14.7
12/30/2010 21:00,1,-17,76,-14.7
12/30/2010 22:00,1,-17,83,-15.5
12/30/2010 23:00,0,-18,80,-15.6
12/31/2010 0:00,0,-18,80,-15.6
12/31/2010 1:00,0,-18,80,-15.6
12/31/2010 2:00,-2,-19,79,-16.7
12/31/2010 3:00,-2,-19,79,-16.7
12/31/2010 4:00,-2,-19,79,-16.7
12/31/2010 5:00,0,-18,95,-17.3
12/31/2010 6:00,-2,-19,87,-17.5
12/31/2010 7:00,-2,-19,87,-17.5
12/31/2010 8:00,-2,-19,87,-17.5
12/31/2010 9:00,-6,-21,72,-18
12/31/2010 10:00,-6,-21,66,-17.1
12/31/2010 11:00,-4,-20,72,-16.9
12/31/2010 12:00,-4,-20,66,-16.1
12/31/2010 13:00,-6,-21,66,-17.1
12/31/2010 14:00,-4,-20,79,-17.8
12/31/2010 15:00,-6,-21,72,-18
12/31/2010 16:00,-8,-22,68,-18.6
12/31/2010 17:00,-8,-22,68,-18.6
12/31/2010 18:00,-8,-22,68,-18.6
12/31/2010 19:00,-8,-22,68,-18.6
12/31/2010 20:00,-8,-22,68,-18.6
12/31/2010 21:00,-8,-22,68,-18.6
12/31/2010 22:00,-8,-22,68,-18.6
12/31/2010 23:00,-8,-22,68,-18.6
1/1/2011 0:00,-15,-26,71,-22.8
1/1/2011 1:00,-17,-27,67,-23.4
1/1/2011 2:00,-17,-27,64,-22.9
1/1/2011 3:00,-17,-27,67,-23.4
1/1/2011 4:00,-17,-27,67,-23.4
1/1/2011 5:00,-18,-28,64,-23.4
1/1/2011 6:00,-18,-28,64,-23.4
1/1/2011 7:00,-17,-27,64,-22.9
1/1/2011 8:00,-17,-27,53,-20.9
1/1/2011 9:00,-13,-25,59,-19.8
1/1/2011 10:00,-11,-24,56,-18.4
1/1/2011 11:00,-9,-23,47,-15.7
1/1/2011 12:00,-8,-22,45,-14.8
1/1/2011 13:00,-8,-22,43,-14.4
1/1/2011 14:00,-8,-22,43,-14.4
1/1/2011 15:00,-8,-22,45,-14.8
1/1/2011 16:00,-8,-22,45,-14.8
1/1/2011 17:00,-8,-22,50,-15.6
1/1/2011 18:00,-8,-22,60,-17.3
1/1/2011 19:00,-8,-22,65,-18.2
1/1/2011 20:00,-8,-22,65,-18.2
1/1/2011 21:00,-8,-22,65,-18.2
1/1/2011 22:00,-8,-22,65,-18.2
1/1/2011 23:00,-8,-22,68,-18.6
